PDB1 CATH1 CATH2 PDB2 CATH1 CATH2
4g97 1.20.140.160.2 3.40.50.2300.70 1z17 3.40.50.2300.216 3.40.50.2300.13
4g97 1.20.140.160.2 3.40.50.2300.70 3ip5 3.40.50.2300.216 3.40.50.2300.13
2v3u 3.40.190.10.6 3.40.190.10.225 5icq 3.40.190.10.385 3.10.105.10.18
4i62 3.40.190.10.2 3.40.190.10.147 5icq 3.40.190.10.385 3.10.105.10.18
4f06 3.40.50.2300.152 3.40.50.2300.49 1w9h 3.40.50.2300.126 3.30.420.10.56
4g97 1.20.140.160.2 3.40.50.2300.70 3d02 3.40.50.2300.15 3.40.50.2300.14
1f5n 1.20.1000.10.1 3.40.50.300.158 2axn 3.40.50.300.48 3.40.50.1240.14
3b6z 3.90.180.10.41 3.40.50.720.74 2p5y 3.40.50.720.32 3.90.25.10.9
3ip5 3.40.50.2300.216 3.40.50.2300.13 1w9h 3.40.50.2300.126 3.30.420.10.56
1r6x 3.10.400.10.1 3.40.50.620.4 1nzj 3.40.50.620.52 3.40.50.620.48
3ii1 2.60.40.1180.95 3.20.20.80.179 3w4r 3.20.20.80.132 3.10.50.10.2
1nzj 3.40.50.620.52 3.40.50.620.48 2ip1 3.40.50.620.59 1.10.240.10.5
3oen 3.40.190.10.74 3.40.190.10.176 4ofj 3.40.190.10.372 3.10.105.10.9
1f5n 1.20.1000.10.1 3.40.50.300.158 2o5v 3.40.50.300.96 1.20.1050.90.1
4g97 1.20.140.160.2 3.40.50.2300.70 3s99 3.40.50.2300.190 3.40.50.2300.345
1si0 3.40.190.10.5 3.40.190.10.48 5icq 3.40.190.10.385 3.10.105.10.18
4got 3.40.190.10.62 3.40.190.10.244 4ofj 3.40.190.10.372 3.10.105.10.9
2ons 3.40.190.10.30 3.40.190.10.31 5icq 3.40.190.10.385 3.10.105.10.18
3qdh 2.60.40.740.9 2.60.40.10.348 3rx7 2.60.40.10.539 1.50.10.10.27
1eqj 3.40.1450.10.1 3.40.720.10.19 3szy 3.40.720.10.10 3.30.1360.110.1
1pb8 3.40.190.10.73 3.40.190.10.137 5icq 3.40.190.10.385 3.10.105.10.18
3i45 3.40.50.2300.224 3.40.50.2300.114 1w9h 3.40.50.2300.126 3.30.420.10.56
2czl 3.40.190.10.138 3.40.190.10.243 4ofj 3.40.190.10.372 3.10.105.10.9
4qhq 3.40.190.10.41 3.40.190.10.149 4ofj 3.40.190.10.372 3.10.105.10.9
2yhs 1.20.120.140.4 3.40.50.300.23 2ze6 3.40.50.300.473 1.10.287.890.2
3uif 3.40.190.10.377 3.40.190.10.363 4ofj 3.40.190.10.372 3.10.105.10.9
3d02 3.40.50.2300.15 3.40.50.2300.14 1w9h 3.40.50.2300.126 3.30.420.10.56
3q5z 1.10.510.10.62 3.30.200.20.185 3lkm 3.30.200.20.212 3.20.200.10.1
5dp2 3.90.180.10.1 3.40.50.720.88 4wpg 3.40.50.720.3 3.90.25.10.12
4fh3 1.10.1410.10.1 3.30.460.10.5 3h38 3.30.460.10.6 1.10.3090.10.2
3ii1 2.60.40.1180.95 3.20.20.80.179 3suu 3.20.20.80.46 3.30.379.10.5
4g97 1.20.140.160.2 3.40.50.2300.70 4kqc 3.40.50.2300.71 3.40.50.2300.67
4g97 1.20.140.160.2 3.40.50.2300.70 4m88 3.40.50.2300.335 3.40.50.2300.99
2v3u 3.40.190.10.6 3.40.190.10.225 4ofj 3.40.190.10.372 3.10.105.10.9
4i62 3.40.190.10.2 3.40.190.10.147 4ofj 3.40.190.10.372 3.10.105.10.9
3pdw 3.40.50.1000.10 3.40.50.1000.114 4dcc 3.40.50.1000.84 1.10.150.240.7
1w9h 3.40.50.2300.126 3.30.420.10.56 1i3a 3.30.420.10.19 1.10.10.460.2
2fbo 2.60.40.10.294 2.60.40.10.296 3rx7 2.60.40.10.539 1.50.10.10.27
3war 1.10.510.10.21 3.30.200.20.1 3lkm 3.30.200.20.212 3.20.200.10.1
3b6z 3.90.180.10.41 3.40.50.720.74 1lj8 3.40.50.720.466 1.10.1040.10.39
3q5z 1.10.510.10.62 3.30.200.20.185 4dca 3.30.200.20.96 3.90.1200.10.8
1f5n 1.20.1000.10.1 3.40.50.300.158 1wf3 3.40.50.300.162 3.30.300.20.10
5dp2 3.90.180.10.1 3.40.50.720.88 4ffl 3.40.50.720.549 3.30.470.20.24
3ii1 2.60.40.1180.95 3.20.20.80.179 2xsb 3.20.20.80.187 1.20.58.240.1
3s99 3.40.50.2300.190 3.40.50.2300.345 1w9h 3.40.50.2300.126 3.30.420.10.56
4r8q 6.10.130.20.1 1.10.510.10.132 3war 1.10.510.10.21 3.30.200.20.1
5dp2 3.90.180.10.1 3.40.50.720.88 3c7a 3.40.50.720.162 1.10.1040.10.43
3gms 3.90.180.10.10 3.40.50.720.476 2p5y 3.40.50.720.32 3.90.25.10.9
3gms 3.90.180.10.10 3.40.50.720.476 1lj8 3.40.50.720.466 1.10.1040.10.39
4euo 3.40.190.10.153 3.40.190.10.56 5icq 3.40.190.10.385 3.10.105.10.18
4r8q 6.10.130.20.1 1.10.510.10.132 3q5z 1.10.510.10.62 3.30.200.20.185
4g97 1.20.140.160.2 3.40.50.2300.70 3i45 3.40.50.2300.224 3.40.50.2300.114
3un6 3.40.190.10.275 3.40.190.10.313 5icq 3.40.190.10.385 3.10.105.10.18
1f5n 1.20.1000.10.1 3.40.50.300.158 3crr 3.40.50.300.330 1.10.287.890.1
3pdw 3.40.50.1000.10 3.40.50.1000.114 4jb3 3.40.50.1000.28 1.10.150.240.6
5dp2 3.90.180.10.1 3.40.50.720.88 1s6y 3.40.50.720.449 3.90.110.10.16
1si0 3.40.190.10.5 3.40.190.10.48 4ofj 3.40.190.10.372 3.10.105.10.9
2v84 3.40.190.10.109 3.40.190.10.95 5icq 3.40.190.10.385 3.10.105.10.18
3war 1.10.510.10.21 3.30.200.20.1 4dca 3.30.200.20.96 3.90.1200.10.8
4no7 3.40.367.20.2 3.30.420.40.9 2ivn 3.30.420.40.23 3.30.420.40.7
3goh 3.90.180.10.18 3.40.50.720.498 4wpg 3.40.50.720.3 3.90.25.10.12
4i35 2.150.10.10.1 3.40.390.10.9 1r1h 3.40.390.10.29 1.10.1380.10.1
1pb8 3.40.190.10.73 3.40.190.10.137 4ofj 3.40.190.10.372 3.10.105.10.9
3pdw 3.40.50.1000.10 3.40.50.1000.114 2rb5 3.40.50.1000.1 3.30.1240.10.1
1f5n 1.20.1000.10.1 3.40.50.300.158 3a1t 3.40.50.300.132 1.10.287.1770.1
2yhs 1.20.120.140.4 3.40.50.300.23 2axn 3.40.50.300.48 3.40.50.1240.14
3qdh 2.60.40.740.9 2.60.40.10.348 2fbo 2.60.40.10.294 2.60.40.10.296
5dp2 3.90.180.10.1 3.40.50.720.88 2p5y 3.40.50.720.32 3.90.25.10.9
4g97 1.20.140.160.2 3.40.50.2300.70 4f06 3.40.50.2300.152 3.40.50.2300.49
3q5z 1.10.510.10.62 3.30.200.20.185 1l8t 3.30.200.20.114 3.90.1200.10.18
3ii1 2.60.40.1180.95 3.20.20.80.179 1itx 3.20.20.80.7 3.10.50.10.1
2w4q 3.90.180.10.36 3.40.50.720.89 4ffl 3.40.50.720.549 3.30.470.20.24
2w4q 3.90.180.10.36 3.40.50.720.89 3c7a 3.40.50.720.162 1.10.1040.10.43
3hjr 3.40.50.200.24 2.60.120.260.12 4xvh 2.60.120.260.131 3.40.50.1110.19
4g97 1.20.140.160.2 3.40.50.2300.70 4yle 3.40.50.2300.111 3.40.50.2300.81
4m88 3.40.50.2300.335 3.40.50.2300.99 1w9h 3.40.50.2300.126 3.30.420.10.56
1f5n 1.20.1000.10.1 3.40.50.300.158 2qor 3.40.50.300.400 3.30.63.10.4
1z17 3.40.50.2300.216 3.40.50.2300.13 1w9h 3.40.50.2300.126 3.30.420.10.56
3ii1 2.60.40.1180.95 3.20.20.80.179 4nzc 3.20.20.80.102 3.10.50.10.11
3goh 3.90.180.10.18 3.40.50.720.498 4ffl 3.40.50.720.549 3.30.470.20.24
3goh 3.90.180.10.18 3.40.50.720.498 3c7a 3.40.50.720.162 1.10.1040.10.43
2yhs 1.20.120.140.4 3.40.50.300.23 3crr 3.40.50.300.330 1.10.287.890.1
2w4q 3.90.180.10.36 3.40.50.720.89 1s6y 3.40.50.720.449 3.90.110.10.16
2yhs 1.20.120.140.4 3.40.50.300.23 2o5v 3.40.50.300.96 1.20.1050.90.1
1xs5 3.40.190.10.117 3.40.190.10.149 5icq 3.40.190.10.385 3.10.105.10.18
3war 1.10.510.10.21 3.30.200.20.1 1l8t 3.30.200.20.114 3.90.1200.10.18
3goh 3.90.180.10.18 3.40.50.720.498 1s6y 3.40.50.720.449 3.90.110.10.16
3lop 3.40.50.2300.309 3.40.50.2300.59 1w9h 3.40.50.2300.126 3.30.420.10.56
4euo 3.40.190.10.153 3.40.190.10.56 4ofj 3.40.190.10.372 3.10.105.10.9
4got 3.40.190.10.62 3.40.190.10.244 5icq 3.40.190.10.385 3.10.105.10.18
2w4q 3.90.180.10.36 3.40.50.720.89 4wpg 3.40.50.720.3 3.90.25.10.12
4rs3 3.40.50.2300.26 3.40.50.2300.7 1w9h 3.40.50.2300.126 3.30.420.10.56
2v84 3.40.190.10.109 3.40.190.10.95 4ofj 3.40.190.10.372 3.10.105.10.9
3goh 3.90.180.10.18 3.40.50.720.498 2p5y 3.40.50.720.32 3.90.25.10.9
3pdw 3.40.50.1000.10 3.40.50.1000.114 2wf7 3.40.50.1000.8 1.10.150.240.1
4g97 1.20.140.160.2 3.40.50.2300.70 3uk0 3.40.50.2300.208 3.40.50.2300.6
2ons 3.40.190.10.30 3.40.190.10.31 4ofj 3.40.190.10.372 3.10.105.10.9
2nsm 3.40.630.10.39 2.60.40.1120.1 4iyk 2.60.40.1120.5 2.60.40.2060.3
2fbo 2.60.40.10.294 2.60.40.10.296 1ut9 2.60.40.10.405 1.50.10.10.44
4g97 1.20.140.160.2 3.40.50.2300.70 3lop 3.40.50.2300.309 3.40.50.2300.59
4y9t 3.40.50.2300.113 3.40.50.2300.188 1w9h 3.40.50.2300.126 3.30.420.10.56
2yhs 1.20.120.140.4 3.40.50.300.23 1wf3 3.40.50.300.162 3.30.300.20.10
5dp2 3.90.180.10.1 3.40.50.720.88 1lj8 3.40.50.720.466 1.10.1040.10.39
